Municipality code,Municipality,Population2016,Population2017,Population2018,Cases2016,Cases2017,Cases2018,Age0-4(%),Age5-14(%),Age15-29(%),Age>30(%),AfrocolombianPopulation(%),IndianPopulation(%),PeoplewithDisabilities(%),Peoplewhocannotreadorwrite(%),Secondary/HigherEducation(%),Employedpopulation(%),Unemployedpopulation(%),Peopledoinghousework(%),Retiredpeople(%),Men(%),Women(%),Householdswithoutwateraccess(%),Householdswithoutinternetaccess(%),Buildingstratification1(%),Buildingstratification2(%),Buildingstratification3(%),Buildingstratification4(%),Buildingstratification5(%),Buildingstratification6(%),NumberofhospitalsperKm2,NumberofhousesperKm2,Código Municipio,Longitud,Latitud,2016_dengue,2017_dengue,2018_dengue,2016_temp,2017_temp,2018_temp,2016_precip,2017_precip,2018_precip,strata
68498,Ocamonte,5451,5563,5661,3,4,1,6.33,17.37,21.84,54.46,0.22,0.02,20.39,8.64,33.3,31.14,2.82,29.8,0.4,53.32,46.68,19.16,71.5,21.08,48.6501,1.8692,0.0519,0.0,0.0,0.0119049999999999,16.940476,68498,-73.1225558791,6.33999508462,0.057692307692307696,0.07547169811320754,0.0196078431372549,20.052488009134937,19.482131759325657,19.317707777023326,126.89073308308919,135.5604286193847,162.09804217020664,2
68500,Oiba,10664,10684,10800,98,9,17,6.4,16.18,22.09,55.33,0.22,0.03,10.46,6.94,44.43,36.91,3.82,22.85,1.32,50.43,49.57,18.5,61.77,18.9614,38.6646,12.0009,0.7419,0.0655,0.0218,0.010453,11.560976,68500,-73.3158159989,6.222854563445001,1.8846153846153846,0.16981132075471697,0.3333333333333333,19.874218463897698,19.308817466100056,19.150571028391518,143.2725172042847,150.766050974528,180.71288839976,2
68502,Onzaga,4913,4433,4183,6,0,0,5.49,15.04,19.62,59.85,0.13,0.0,22.73,8.52,32.31,26.85,1.64,37.98,0.56,52.57,47.43,35.31,49.27,36.8482,12.0399,0.3067,0.0,0.0,0.0383,0.002058,2.798354,68502,-72.80506171085,6.3744640740425,0.11538461538461539,0.0,0.0,17.625101486841853,17.040769855181363,16.872497399648044,107.95020691553763,115.01293834050496,140.47024456659938,1
68522,Palmar,1346,1343,1361,2,1,0,6.15,15.8,22.67,55.39,0.0,0.0,12.69,8.46,41.34,35.99,2.0,25.62,0.88,51.08,48.92,0.0,66.3,57.2464,13.9493,0.3623,0.0,0.0,0.1812,0.047619,19.285714,68522,-73.2910906977,6.53778291763,0.038461538461538464,0.018867924528301886,0.0,25.753646771113072,25.187782605489087,25.026237567265824,108.5632411638896,117.34273974100749,142.0068960189819,1
68524,Palmas del Socorro,2496,2495,2535,15,2,0,6.45,15.48,22.13,55.94,0.12,0.04,8.59,8.31,41.51,35.63,5.11,22.5,1.01,50.99,49.01,15.11,66.61,31.5837,34.4796,3.7104,0.5429999999999999,0.0,0.0,0.0,13.842104999999998,68524,-73.287762166,6.40613939878,0.28846153846153844,0.03773584905660377,0.0,22.080659468968715,21.515706777572642,21.354682644208278,131.44896920522064,141.71616903940827,168.87153879801448,2
68533,Páramo,4344,4517,4654,14,1,5,7.31,17.74,24.37,50.58,0.1,0.0,4.1,4.92,40.23,38.68,3.93,19.69,0.89,52.32,47.68,20.34,77.73,35.4639,37.3196,5.4296,0.6873,0.0687,0.0,0.012346,15.012346,68533,-73.1703905871,6.41659506947,0.2692307692307692,0.018867924528301886,0.09803921568627451,20.32747073968251,19.76102081934609,19.59778292973837,123.27367623647048,132.58838526407882,157.4088501930236,1
68547,Piedecuesta,150819,162014,170625,361,182,263,6.96,15.19,25.75,52.09,0.32,0.05,6.66,3.31,60.6,42.51,5.48,13.89,2.78,48.57,51.43,8.74,32.5,10.0415,25.1252,34.3949,4.4556,0.3533,0.8284,0.063953,128.767442,68547,-73.05102282444444,6.955171202860556,6.9423076923076925,3.4716981132075473,5.117647058823529,20.90812230110168,20.33564651012421,20.160414973894767,91.63307253519694,110.09521102905262,124.90805387496941,0
68549,Pinchote,4783,5007,5162,18,3,1,5.75,14.02,22.69,57.54,0.13,0.07,18.28,4.86,51.18,33.36,7.17,20.36,2.0,51.2,48.8,8.04,51.42,25.1382,25.7763,8.3369,0.0851,0.1276,0.0851,0.018868,26.90566,68549,-73.16407370585,6.54171113523,0.34615384615384615,0.05660377358490566,0.0196078431372549,22.637350082397457,22.070639252662676,21.90766207377115,118.41950448354083,129.24536800384524,154.5668385823567,1
68572,Puente Nacional,14599,14575,14654,149,21,1,5.36,14.47,19.37,60.81,0.27,0.02,9.28,6.76,47.28,37.81,2.47,21.06,3.37,49.79,50.21,14.82,53.97,33.6104,19.6788,7.6208,0.0563,0.0282,0.0141,0.004032,17.762097,68572,-73.66323891418,5.823454489975999,2.8653846153846154,0.41509433962264153,0.0,17.85511636734009,17.252967834472653,17.14333260059356,120.1368258794148,126.98104127248119,151.19070688883468,1
68573,Puerto Parra,7099,7403,7640,0,3,3,9.52,20.48,24.81,45.2,4.07,1.43,4.71,9.36,41.44,37.75,1.79,19.3,0.39,51.73,48.27,18.82,63.09,60.8492,6.8539,0.4346,0.0669,0.0,0.0334,0.001314,2.7358740000000004,68573,-74.01195922396,6.690773211828,0.0,0.05660377358490566,0.058823529411764705,29.019184986750275,28.42986241976421,28.28415894508362,182.16502475738528,199.55501556396482,231.290449778239,3
68575,Puerto Wilches,32118,32276,32791,22,4,12,8.43,20.8,24.9,45.86,1.73,0.1,3.84,9.39,46.8,33.01,4.06,19.54,0.79,51.52,48.48,24.73,68.1,67.4811,5.9451,0.4968,0.0407,0.0,0.0,0.0025989999999999,6.098116,68575,-73.80389740884999,7.5255393184909085,0.4230769230769231,0.07547169811320754,0.23529411764705882,29.320635716120417,28.754149675369263,28.57844805717468,174.01507536570236,202.8046846389769,231.3999090194703,3
68615,Rionegro,26230,26210,26438,40,40,65,7.18,17.15,23.41,52.25,0.26,0.01,2.09,8.59,41.39,39.71,2.01,23.15,0.59,52.96,47.04,34.34,72.66,54.9647,16.8627,5.839,0.1023,0.0307,0.0102,0.001566,6.080658000000001,68615,-73.36270190007,7.465882525023,0.7692307692307693,0.7547169811320755,1.2745098039215685,28.36531360944112,27.799544254938755,27.615321159362797,137.93545850118005,166.7912600835164,185.53347571690873,2
68655,Sabana de Torres,31681,32365,33055,80,54,305,9.1,19.72,25.84,45.35,1.26,0.13,7.01,8.25,46.21,34.63,5.79,19.47,0.46,50.86,49.14,18.64,57.98,44.8339,15.0726,7.311,0.0334,0.0167,0.0083,0.002801,5.8228290000000005,68655,-73.572495098625,7.387634219150001,1.5384615384615385,1.0377358490566038,5.96078431372549,28.992944240570072,28.429315725962315,28.24791375796001,148.00038782755533,174.52722676595053,194.69319470723465,2
68669,San Andrés,9396,8927,8683,55,3,0,5.68,15.73,19.8,58.79,0.11,0.02,19.75,7.68,36.44,29.63,3.06,30.43,0.86,52.43,47.57,21.77,58.38,36.1364,27.3485,0.3788,0.0253,0.0,0.0,0.003597,9.258992999999998,68669,-72.83607209093334,6.760839270866666,1.0576923076923077,0.05660377358490566,0.0,15.927332997322084,15.353569825490323,15.185861428578683,78.46529293060307,90.23073832194014,106.77083237965904,0
68673,San Benito,3123,2967,2950,0,2,5,4.77,14.08,20.55,60.61,0.04,0.0,8.17,10.53,32.37,38.36,1.03,29.6,0.37,54.07,45.93,50.13,76.11,57.68899999999999,19.4613,0.0,0.0,0.0,0.0869,0.014925,13.552239000000002,68673,-73.52134079734999,6.102993645485,0.0,0.03773584905660377,0.09803921568627451,22.225654760996502,21.6350945631663,21.512438456217456,146.80900446573892,157.2640097935995,185.55660629272464,2
68679,San Gil,54452,55013,56037,385,60,84,6.65,15.09,24.26,54.0,0.21,0.06,12.01,3.69,60.87,40.64,5.7,13.92,3.86,47.81,52.19,3.83,46.2,6.0687,29.3468,38.5879,4.6463,0.262,0.0374,0.147651,114.261745,68679,-73.1351665257,6.55295530633,7.403846153846154,1.150943396226415,1.6274509803921569,21.40677785873412,20.83772349357605,20.674312233924883,117.85722446441643,130.11079883575442,153.8148447672525,1
68682,San Joaquín,2574,2334,2241,0,0,1,5.35,18.04,20.3,56.3,0.18,0.0,18.37,9.23,34.93,35.49,1.71,26.17,0.42,52.01,47.99,27.22,52.85,32.2785,21.2025,0.7120000000000001,0.3165,0.0,0.0,0.005208,3.739583,68682,-72.84952431735,6.489278302680001,0.0,0.0,0.0196078431372549,17.77704354127248,17.198614637056984,17.03254107634228,108.6649711926779,118.24980735778824,143.16344388326,1
68684,San José de Miranda,4636,4472,4367,11,1,3,5.59,15.0,24.2,55.21,0.1,0.0,19.19,8.14,41.25,34.22,4.96,21.36,1.08,51.82,48.18,32.47,59.13,45.3944,16.2341,0.0509,0.0,0.1018,0.0,0.011765,14.529412,68684,-72.73305642765,6.67397044564,0.21153846153846154,0.018867924528301886,0.058823529411764705,19.14828769365947,18.57073394457498,18.40549961725871,98.32030789057399,109.927478949229,132.17147239049268,0
68686,San Miguel,2731,2599,2531,0,0,0,6.54,14.8,22.81,55.86,0.16,0.0,10.19,10.4,39.99,42.05,1.27,21.66,0.37,53.35,46.65,11.15,65.34,54.7969,11.7545,0.5186,0.0,0.0,0.0,0.014085,11.084507,68686,-72.6441554258,6.57562710592,0.0,0.0,0.0,17.286046504974333,16.697092453638707,16.527344067891434,82.35744349161787,91.38975811004634,109.110855738322,0
68689,San Vicente de Chucurí,32812,32813,33133,77,21,56,7.01,16.74,24.81,51.43,0.25,0.02,14.98,7.15,43.32,36.91,4.48,21.81,0.49,52.36,47.64,18.39,67.51,39.8394,26.7747,2.1537,0.06,0.0,0.0,0.001674,8.086192,68689,-73.58406014653333,6.873458015663334,1.4807692307692308,0.4339622641509434,1.0588235294117647,27.621243000030518,27.048911968866985,26.882107973098755,148.05698458353677,166.90878295898435,192.8809754053752,2
68705,Santa Bárbara,2354,2352,2401,1,2,0,6.65,15.14,23.85,54.35,0.18,0.0,10.0,7.01,36.4,28.63,4.2,36.62,0.71,54.58,45.42,51.04,70.85,38.6929,31.2241,1.0373,0.0,0.0,0.0,0.004464,3.196429,68705,-72.9073349905,6.99050924374,0.019230769230769232,0.03773584905660377,0.0,15.607386827468874,15.028617938359567,14.849567055702211,69.85870726903276,82.75270716349287,94.45255676905315,0
68720,Santa Helena del Opón,3725,3450,3389,62,0,3,7.39,19.61,23.47,49.53,0.06,0.0,6.98,9.38,34.14,37.84,3.1,22.05,0.25,52.78,47.22,23.79,62.52,42.8571,20.263,0.1195,0.0,0.0,0.0,0.002584,2.844961,68720,-73.61582586530001,6.416468876506,1.1923076923076923,0.0,0.058823529411764705,23.738359212875363,23.15608874956766,23.01572426160176,137.25190575917583,149.39272626241035,172.44434960683193,2
68745,Simacota,9967,9962,10042,5,3,7,6.45,17.85,22.49,53.2,0.2,0.14,12.57,10.01,37.73,34.44,2.37,26.5,0.98,53.42,46.58,31.27,64.95,41.0432,26.8256,1.3711,0.0596,0.0298,0.0,0.000708,1.705591,68745,-73.562756599775,6.53525094305,0.09615384615384616,0.05660377358490566,0.13725490196078433,18.220631241798408,17.64356938997906,17.49348270893097,99.39397621154806,109.1710882186889,125.0174290339152,0
68755,Socorro,31750,31817,32158,179,26,24,6.31,14.02,25.7,53.98,0.28,0.03,11.42,3.67,57.01,40.35,4.12,13.83,4.36,48.77,51.23,4.7,41.21,10.3979,50.1793,14.7442,2.0289,0.1749,0.035,0.057377,73.409836,68755,-73.24961099795,6.482092293485,3.4423076923076925,0.49056603773584906,0.47058823529411764,21.117287278175365,20.55213967959086,20.3894515434901,128.3550198872885,137.83469486236564,166.19930458068856,2
68770,Suaita,10088,9991,10031,79,49,13,5.72,15.62,19.85,58.81,0.22,0.01,17.8,8.79,40.34,39.01,2.92,19.82,1.54,50.91,49.09,24.72,62.34,30.747,28.4977,5.3859,0.0413,0.0206,0.0,0.007143,11.435714,68770,-73.40105967182,6.120745454258,1.5192307692307692,0.9245283018867925,0.2549019607843137,20.785812298456825,20.207202275594067,20.067879358927403,155.84335645039872,161.92994689941415,194.80141639709473,2
68773,Sucre,8157,7502,7202,3,0,1,5.76,17.16,20.45,56.63,0.18,0.0,13.09,8.97,34.6,33.16,4.77,26.37,0.33,51.75,48.25,29.38,68.89,55.4124,12.8498,0.2577,0.0368,0.0,0.0368,0.00165,3.227723,68773,-73.89057031504001,5.932574908508,0.057692307692307696,0.0,0.0196078431372549,24.763266881306958,24.16451136271159,24.0587244828542,158.4629859924316,170.31217002868655,197.34647242228198,2
68780,Suratá,3936,3930,3975,1,0,2,6.28,16.76,21.76,55.2,0.17,0.0,8.49,6.14,39.09,34.86,3.44,25.94,0.54,51.88,48.12,39.36,62.95,47.8472,13.4021,1.1522,0.1819,0.0,0.0,0.002874,3.077586,68780,-73.00681832143333,7.45006254882,0.019230769230769232,0.0,0.0392156862745098,16.08496411641439,15.491221467653915,15.293789227803543,70.94670899709067,88.8773466746013,95.92426983515419,0
68820,Tona,7067,7162,7373,4,0,0,6.84,17.2,24.9,51.06,0.0,0.01,2.16,6.17,36.14,35.84,9.43,22.95,0.21,53.62,46.38,39.83,64.57,41.2791,24.4509,0.4199,0.0969,0.0,0.0,0.002924,6.076023,68820,-72.9725530784,7.17506067548,0.07692307692307693,0.0,0.0,11.78076869249344,11.197370350360883,11.00570346911749,63.581952412923236,76.84427118301396,86.21642374992364,0
68855,Valle de San José,5864,5939,6084,15,3,3,6.91,15.56,23.87,53.67,0.34,0.0,11.79,8.32,44.39,38.01,2.6,23.46,1.27,50.66,49.34,30.47,71.32,37.1318,33.5587,7.6292,0.0483,0.0,0.0483,0.010101,16.646465,68855,-73.1437389075,6.44778897572,0.28846153846153844,0.05660377358490566,0.058823529411764705,20.341670234998066,19.77183520793916,19.607815821965527,122.81637922922756,131.5180521011354,158.47791862487804,1
68861,Vélez,23881,24013,24356,6,1,3,5.28,13.34,26.5,54.88,0.2,0.03,15.42,7.48,51.7,35.52,5.69,19.96,1.46,52.44,47.56,19.49,56.79,37.9648,24.7495,8.3389,0.0779,0.0334,0.0223,0.0147599999999999,24.066421,68861,-73.6835550172625,6.05721873269375,0.11538461538461539,0.018867924528301886,0.058823529411764705,16.099879026412967,15.502721786499036,15.388746500015257,119.41484117507933,125.56774059931445,152.2880508104959,1
68867,Vetas,1989,2044,2114,0,0,2,5.85,14.93,23.89,55.33,0.0,0.06,18.39,5.79,49.94,28.72,4.54,25.82,2.55,51.08,48.92,27.84,66.62,48.5795,25.5682,1.4205,0.0,0.0,0.0,0.010753,5.795699,68867,-72.8710436133,7.30980555024,0.0,0.0,0.0392156862745098,10.649820228417715,10.056742986043295,9.857372244199125,58.36244289080304,71.78388643264772,80.65433319409685,0
68872,Villanueva,7861,7843,7873,19,6,112,6.14,15.24,21.7,56.92,0.39,0.0,20.54,6.16,41.33,39.6,2.12,22.31,1.48,48.71,51.29,4.32,62.38,13.9693,51.6613,7.7885,0.0357,0.0,0.0,0.010101,21.151515,68872,-73.1743072555,6.6700764461,0.36538461538461536,0.1509433962264151,2.156862745098039,21.51123146216074,20.943566203117367,20.780849337577823,96.96852970123287,109.1023664474488,127.61205259958899,0
68895,Zapatoca,9633,9507,9466,21,11,2,6.38,16.99,19.58,57.04,0.26,0.01,19.68,5.51,45.34,39.04,1.92,20.56,2.87,48.65,51.35,14.08,53.27,28.1005,35.4788,8.5034,0.0523,0.0,0.0,0.008333,7.927778,68895,-73.2744498998,6.760626663855,0.40384615384615385,0.20754716981132076,0.0392156862745098,16.720848480860383,16.153335014979042,15.989207704861963,85.9399463335673,97.9668687184651,114.17601950963336,0
70001,Sincelejo,265643,270421,277773,442,235,365,7.85,17.06,26.31,48.78,3.36,11.37,3.83,6.56,59.94,34.41,6.54,17.23,1.38,48.43,51.57,7.98,56.21,53.057,23.4862,6.3672,2.4057,0.5428,0.3212,0.799296,262.021127,70001,-75.44240353398695,9.29006717061348,8.5,4.433962264150943,7.1568627450980395,28.498253742853795,27.968176523844402,27.856392463048294,97.99086435635881,113.40899085998524,110.35541443030037,0
70110,Buenavista,10062,10220,10441,4,3,0,8.14,19.3,24.34,48.22,4.0,0.3,4.45,12.0,48.74,27.44,6.09,22.7,0.22,50.07,49.93,11.16,82.73,73.5551,5.1411,0.168,0.0,0.0,0.0,0.0277779999999999,18.034722,70110,-74.95530582963333,9.375297833126666,0.07692307692307693,0.05660377358490566,0.0,28.909538427988693,28.351248502731327,28.208279848098755,95.48749438921608,108.36608537038164,103.24562704563135,0
70124,Caimito,14743,14897,15231,1,3,6,8.18,20.4,26.67,44.75,1.6,1.18,7.12,15.83,42.32,25.99,3.55,28.02,0.24,52.25,47.75,8.97,89.63,81.3288,1.4578,0.0841,0.0561,0.0,0.0,0.002457,8.137592,70124,-75.12524798042,8.7917678533085,0.019230769230769232,0.05660377358490566,0.11764705882352941,29.012287378311147,28.468255599339788,28.325568834940587,127.0279341538748,146.46926705042517,141.31758872667953,2
70204,Colosó,8334,8434,8623,5,2,1,8.16,18.42,23.91,49.51,2.17,11.56,6.27,14.39,44.51,30.55,1.88,27.5,0.09,52.52,47.48,18.71,85.52,73.8174,0.8714,0.0415,0.0415,0.0,0.0,0.007092,15.049645000000002,70204,-75.358153891675,9.50245374171,0.09615384615384616,0.03773584905660377,0.0196078431372549,28.640498717625945,28.09450610478719,27.980378548304234,94.89713054895395,106.33995238939917,104.43773921330761,0
70215,Corozal,64945,65904,67371,28,13,19,7.42,17.02,24.82,50.74,1.42,4.07,6.49,8.37,56.7,33.57,5.08,19.28,1.54,49.35,50.65,4.4,66.11,58.3676,25.9645,2.1996,0.3758,0.0451,0.005,0.098522,87.630542,70215,-75.287274735025,9.235484348700624,0.5384615384615384,0.24528301886792453,0.37254901960784315,28.858674128850293,28.333594957987472,28.202164173126217,100.2405565182368,114.94072890281662,113.31403668721525,1
70221,Coveñas,16565,17503,18250,17,5,10,7.88,15.95,35.25,40.92,25.19,20.33,5.9,7.62,50.71,26.8,6.24,18.68,0.55,56.27,43.73,23.44,52.29,35.0278,20.0159,0.9531,0.1324,0.0132,0.0,0.027027,60.351351,70221,-75.67332125616667,9.388715532465,0.3269230769230769,0.09433962264150944,0.19607843137254902,28.920104821523026,28.380970398584996,28.280948479970316,111.47197264432907,124.42756716410322,118.94648408889763,1
70230,Chalán,4420,4424,4466,6,0,0,7.25,17.83,25.81,49.11,15.1,3.62,14.01,17.65,43.53,16.11,3.1,42.35,0.05,53.38,46.62,9.33,84.0,74.9804,1.098,0.0784,0.0,0.0,0.0,0.0,14.631579,70230,-75.31059829988,9.532228341704,0.11538461538461539,0.0,0.0,26.92303458849588,26.366654157638546,26.25395909945171,108.33894570668537,120.17777601877854,117.93881181875871,1
70233,El Roble,9750,9786,9944,0,0,8,8.1,19.02,23.68,49.2,0.26,11.23,13.07,18.58,40.54,18.26,2.37,34.76,0.03,51.78,48.22,7.5,83.11,78.668,0.3218,0.0965,0.0,0.0,0.0,0.004854,12.873786,70233,-75.12459660213572,9.082001647545717,0.0,0.0,0.1568627450980392,28.998850742975872,28.460823059082013,28.321681181589764,101.17138087749487,116.95248953501385,113.42086617151891,1
70235,Galeras,20830,21380,21982,2,0,1,8.94,19.52,25.74,45.8,1.67,7.63,7.62,12.01,45.74,29.21,4.78,22.83,0.22,51.15,48.85,16.51,85.98,78.5509,2.4716,0.0508,0.0169,0.0169,0.0339,0.012461,16.211838,70235,-74.9480117854,9.123075968807775,0.038461538461538464,0.0,0.0196078431372549,28.99935356775919,28.446235815684002,28.29805183410645,105.16498736540471,119.95884497960412,116.96128229300187,1
70265,Guaranda,17516,17472,17713,20,17,21,9.58,22.01,25.0,43.42,0.29,0.19,5.05,13.89,40.17,27.98,2.97,26.72,0.06,52.09,47.91,43.98,84.91,82.1957,0.3043,0.0435,0.0,0.0,0.0,0.008108,10.767568,70265,-74.66643803536667,8.404908316137778,0.38461538461538464,0.32075471698113206,0.4117647058823529,29.133001009623204,28.5803321202596,28.418309847513836,198.6022906303407,223.71664746602372,227.66486819585145,3
70400,La Unión,11962,12103,12349,10,0,44,7.29,19.32,24.57,48.82,0.1,9.57,7.02,14.6,43.54,25.83,4.84,27.89,0.53,52.17,47.83,8.89,90.89,79.5244,7.9679,0.1235,0.0618,0.0,0.0309,0.0085469999999999,13.064103,70400,-75.27917319181,8.810444922277,0.19230769230769232,0.0,0.8627450980392157,28.96220088005067,28.41944924990335,28.288090944290175,104.46829001108809,121.94669198989874,120.80935668945314,1
70418,Los Palmitos,22169,22410,22880,2,3,8,8.03,17.95,24.67,49.36,1.52,1.66,7.52,12.73,47.88,32.11,5.73,23.5,0.23,51.13,48.87,4.57,79.69,73.9598,4.464,0.0689,0.0138,0.0,0.0,0.016,49.712,70418,-75.18643261514,9.411125817354,0.038461538461538464,0.05660377358490566,0.1568627450980392,28.1523875395457,27.60894147555034,27.48767399787904,101.07056661446882,115.86734700202948,113.99316608905787,1
70429,Majagual,35617,35936,36650,6,4,26,8.99,20.62,23.66,46.73,0.34,3.05,4.54,12.79,40.4,25.5,6.62,26.18,0.15,52.19,47.81,15.51,85.17,83.7978,1.0071,0.0782,0.0587,0.0196,0.0,0.006053,10.869249,70429,-74.71772630204573,8.5511915061361,0.11538461538461539,0.07547169811320754,0.5098039215686274,29.11658676465353,28.566001256306958,28.393908898035694,175.87468663851413,195.84407711029056,195.9992548624675,3
70473,Morroa,14339,14679,15061,6,3,2,8.32,18.02,25.03,48.64,0.92,3.63,7.73,9.82,51.57,33.75,3.93,20.77,0.72,50.29,49.71,15.7,70.23,71.3514,7.9135,0.2595,0.0216,0.0,0.0,0.024845,24.167702,70473,-75.33367811575,9.37009013831,0.11538461538461539,0.05660377358490566,0.0392156862745098,28.518428484598797,27.98184053103127,27.863415797551472,108.95821477969486,121.51460719108587,120.76430944601701,1
70508,Ovejas,22519,22597,22871,8,4,11,7.25,18.5,24.16,50.09,2.46,4.61,8.56,15.28,42.42,32.99,2.65,25.39,0.29,51.54,48.46,19.3,77.09,68.5634,4.0778,0.0666,0.0267,0.0,0.0133,0.011186,13.393736,70508,-75.20550075340208,9.560147660512424,0.15384615384615385,0.07547169811320754,0.21568627450980393,27.910289128621432,27.348961194356292,27.23047169049582,112.08520636955906,126.3876358668009,122.70979360739392,1
70523,Palmito,13407,13721,14114,4,1,30,8.93,21.28,28.83,40.97,0.76,80.37,6.76,15.14,46.7,18.09,11.34,26.45,0.25,51.82,48.18,48.01,84.45,73.3391,0.5802,0.0,0.0289999999999999,0.0,0.0,0.005682,16.965909,70523,-75.5410453822,9.283858936201538,0.07692307692307693,0.018867924528301886,0.5882352941176471,28.979245185852054,28.443264484405507,28.339813709259033,97.83639307816826,110.2904519240061,107.15222156047837,0
70670,Sampués,44636,45414,46455,110,37,48,8.71,19.61,26.84,44.84,0.97,41.76,6.74,13.45,46.29,30.35,3.81,23.67,0.36,50.81,49.19,20.88,84.68,70.0409,15.5883,0.2384,0.0255,0.0,0.0,0.033493,51.382775,70670,-75.37953790727333,9.17469806687,2.1153846153846154,0.6981132075471698,0.9411764705882353,28.635999759038317,28.10927796363831,27.988249460856125,99.42333853244781,114.99668629964184,112.87642208735149,0
70678,San Benito Abad,27834,28072,28673,18,8,3,8.22,20.66,25.55,45.57,16.7,6.71,4.42,18.14,39.82,29.12,5.21,23.62,0.22,52.62,47.38,11.13,78.95,68.6098,0.9246,0.0226,0.0226,0.0,0.0113,0.001256,4.453518,70678,-75.00811603841578,8.915681555219999,0.34615384615384615,0.1509433962264151,0.058823529411764705,29.05424960454305,28.50649921099345,28.34930133819579,170.92945178349814,191.20763397216797,191.66854683558145,3
70702,San Juan de Betulia,13163,13282,13535,7,1,4,6.91,16.94,23.69,52.47,0.37,4.15,4.74,13.18,52.18,29.63,3.7,28.32,0.34,51.34,48.66,13.37,84.28,61.5443,23.519,0.1013,0.0253,0.0253,0.0,0.015075,17.929648,70702,-75.2273978051909,9.264520377667273,0.1346153846153846,0.018867924528301886,0.0784313725490196,28.702201445897412,28.174640973409023,28.04729692141214,95.78213278452544,110.03959528605135,107.48380466302235,0
70708,San Marcos,56104,56613,57672,92,40,52,8.57,20.93,24.86,45.64,23.95,22.88,7.42,13.84,43.09,28.69,5.66,22.44,0.36,49.91,50.09,8.26,81.44,68.8239,11.1019,2.9737,0.0448,0.0128,0.0,0.014981,25.539326000000003,70708,-75.22111578141613,8.632786620719033,1.7692307692307692,0.7735849056603774,1.0,28.965460300445567,28.4138544400533,28.279739856719967,141.62306880950925,162.54462273915598,157.45299474398294,2
70713,San Onofre,50713,49875,49633,16,6,5,9.07,22.71,24.83,43.39,88.83,7.29,5.73,17.33,38.8,25.13,6.76,23.09,0.21,51.02,48.98,18.57,73.42,70.3805,2.5476,0.2235,0.0575,0.0128,0.0,0.0036299999999999,10.834846,70713,-75.5202348935,9.817463266450645,0.3076923076923077,0.11320754716981132,0.09803921568627451,28.721460421880064,28.15561834971111,28.040731668472294,103.24886707464857,111.81452612082164,104.91080680489547,1
